ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
4679,15632,US,desktop,2021-01-12,2021-01-12,46,24,18,4,TRUE,263,71
4680,3649,US,mobile,2020-11-28,2020-11-28,46,40,3,3,TRUE,736,28
4681,3543,US,desktop,2020-12-18,2020-12-18,46,18,24,4,TRUE,750,54
4682,4107,US,desktop,2020-12-08,2020-12-08,46,24,20,2,TRUE,963,37
4683,29523,PK,mobile,2020-12-06,2020-12-06,46,36,8,2,TRUE,1823,45
4684,3776,US,mobile,2020-12-21,2020-12-21,46,38,6,2,TRUE,629,36
4685,22084,CA,mobile,2020-12-04,2020-12-04,46,31,12,3,TRUE,1277,98
4686,10743,US,tablet,2020-12-16,2020-12-16,46,36,8,2,TRUE,305,24
4687,28032,MY,desktop,2020-12-07,2020-12-07,46,36,8,2,TRUE,766,58
4688,15653,US,desktop,2020-11-27,2020-11-27,46,42,2,2,TRUE,447,43
4689,30555,MX,mobile,2020-12-16,2020-12-16,46,36,10,0,FALSE,389,0
4690,11618,US,mobile,2020-12-03,2020-12-03,46,42,4,0,FALSE,2660,0
4691,22213,ID,desktop,2021-01-01,2021-01-01,46,46,0,0,FALSE,238,0
4692,29870,US,desktop,2021-01-28,2021-01-28,46,46,0,0,FALSE,185,0
4693,9570,IE,mobile,2021-01-27,2021-01-27,46,46,0,0,FALSE,789,0
4694,10195,US,desktop,2020-11-29,2020-11-29,46,46,0,0,FALSE,233,0
4695,7576,US,desktop,2020-11-26,2020-11-26,46,46,0,0,FALSE,307,0
4696,4209,VN,desktop,2020-12-14,2020-12-14,46,46,0,0,FALSE,144,0
4697,245,IN,desktop,2020-12-08,2020-12-08,46,46,0,0,FALSE,152,0
4698,26586,US,mobile,2020-12-16,2020-12-16,46,46,0,0,FALSE,132,0
4699,5275,US,desktop,2020-12-15,2020-12-15,45,36,6,3,TRUE,1070,42
4700,12326,FR,desktop,2020-12-30,2020-12-30,45,6,33,6,TRUE,1135,150
4701,14941,US,desktop,2020-12-09,2020-12-09,45,36,6,3,TRUE,592,60
4702,18495,US,mobile,2020-12-09,2020-12-09,45,36,6,3,TRUE,1443,75
4703,9809,IN,desktop,2020-12-02,2020-12-02,45,33,8,4,TRUE,441,57
4704,32300,CO,desktop,2020-12-01,2020-12-01,45,36,6,3,TRUE,223,50
4705,12222,ES,desktop,2020-12-12,2020-12-12,45,36,6,3,TRUE,175,14
4706,1377,DE,desktop,2020-12-12,2020-12-12,45,36,6,3,TRUE,507,70
4707,5026,IN,mobile,2020-12-12,2020-12-12,45,36,6,3,TRUE,429,38
4708,14825,IE,mobile,2020-12-11,2020-12-11,45,24,18,3,TRUE,758,96
4709,1310,US,mobile,2020-12-11,2020-12-11,45,36,6,3,TRUE,277,58
4710,4985,US,mobile,2020-12-11,2020-12-11,45,36,6,3,TRUE,111,42
4711,11755,US,desktop,2020-12-11,2020-12-11,45,30,12,3,TRUE,296,42
4712,15759,KW,mobile,2020-12-11,2020-12-11,45,0,40,5,TRUE,667,41
4713,7350,US,desktop,2020-11-30,2020-11-30,45,36,8,1,TRUE,745,48
4714,28905,US,mobile,2020-11-30,2020-11-30,45,30,10,5,TRUE,2325,53
4715,24973,CA,mobile,2021-01-20,2021-01-20,45,33,9,3,TRUE,1143,45
4716,4945,US,desktop,2020-12-10,2020-12-10,45,36,6,3,TRUE,383,70
4717,335,IN,mobile,2020-12-10,2020-12-10,45,0,30,15,TRUE,123,375
4718,423,US,desktop,2021-01-25,2021-01-25,45,22,21,2,TRUE,1910,16
4719,5607,US,mobile,2021-01-25,2021-01-25,45,24,18,3,TRUE,784,5
4720,29420,CA,mobile,2021-01-23,2021-01-23,45,24,18,3,TRUE,723,77
4721,25384,NL,mobile,2020-12-28,2020-12-28,45,41,3,1,TRUE,825,10
4722,1165,CN,desktop,2020-12-22,2020-12-22,45,24,18,3,TRUE,405,62
4723,10755,FR,mobile,2020-11-28,2020-11-28,45,36,6,3,TRUE,1442,64
4724,15327,CA,desktop,2020-12-05,2020-12-05,45,36,6,3,TRUE,472,141
4725,22478,BE,desktop,2020-12-05,2020-12-05,45,36,6,3,TRUE,334,49
4726,776,MA,desktop,2020-12-18,2020-12-18,45,12,27,6,TRUE,863,112
4727,30590,TW,tablet,2020-12-06,2020-12-06,45,36,6,3,TRUE,417,21
4728,12925,IN,mobile,2020-12-04,2020-12-04,45,36,6,3,TRUE,1268,53
4729,2081,CA,mobile,2020-12-04,2020-12-04,45,36,6,3,TRUE,512,39
4730,10971,GB,desktop,2020-11-24,2020-11-24,45,0,36,9,TRUE,2000,55
4731,26604,AU,mobile,2020-12-16,2020-12-16,45,36,6,3,TRUE,329,29
4732,11522,US,desktop,2020-12-03,2020-12-03,45,36,6,3,TRUE,611,42
4734,5167,RU,desktop,2020-11-27,2020-11-27,45,36,6,3,TRUE,1350,107
4735,7312,US,desktop,2020-11-27,2020-11-27,45,36,6,3,TRUE,371,73
4736,13694,IN,desktop,2021-01-06,2021-01-06,45,36,9,0,FALSE,185,0
4737,5910,ES,mobile,2021-01-27,2021-01-27,45,36,9,0,FALSE,41,0
4738,18752,KR,mobile,2021-01-05,2021-01-05,45,36,9,0,FALSE,455,0
4739,7889,KR,mobile,2020-12-22,2020-12-22,45,36,9,0,FALSE,170,0
4740,9238,US,desktop,2021-01-21,2021-01-21,45,36,9,0,FALSE,150,0
4741,287,FR,desktop,2020-11-26,2020-11-26,45,36,9,0,FALSE,435,0
4742,3184,US,mobile,2021-01-15,2021-01-15,45,36,9,0,FALSE,469,0
4743,14590,CA,mobile,2020-12-27,2020-12-27,45,36,9,0,FALSE,781,0
4744,9060,JP,mobile,2021-01-31,2021-01-31,45,36,9,0,FALSE,363,0
4745,23384,US,desktop,2021-01-30,2021-01-30,45,36,9,0,FALSE,3837,0
4746,15208,US,desktop,2021-01-22,2021-01-22,45,36,9,0,FALSE,584,0
4747,16216,US,mobile,2021-01-25,2021-01-25,45,36,9,0,FALSE,404,0
4748,31060,US,desktop,2021-01-06,2021-01-06,45,45,0,0,FALSE,442,0
4749,24253,CH,desktop,2021-01-30,2021-01-30,45,45,0,0,FALSE,159,0
4750,20637,IT,desktop,2021-01-30,2021-01-30,45,45,0,0,FALSE,450,0
4751,6747,US,mobile,2021-01-24,2021-01-24,45,45,0,0,FALSE,398,0
4752,16403,US,desktop,2021-01-21,2021-01-21,45,45,0,0,FALSE,59,0
4753,28877,CA,mobile,2020-11-29,2020-11-29,44,36,6,2,TRUE,320,85
4754,2507,FR,mobile,2020-12-02,2020-12-02,44,24,16,4,TRUE,1362,37
4755,22460,HU,desktop,2020-12-11,2020-12-11,44,36,6,2,TRUE,602,88
4756,14092,US,mobile,2021-01-20,2021-01-20,44,24,15,5,TRUE,499,115
4757,9226,US,desktop,2021-01-25,2021-01-25,44,32,9,3,TRUE,162,47
4758,25653,US,desktop,2021-01-23,2021-01-23,44,36,6,2,TRUE,1071,21
4759,9611,ES,desktop,2021-01-23,2021-01-23,44,28,12,4,TRUE,1545,25
4760,3914,ES,mobile,2020-12-19,2020-12-19,44,24,18,2,TRUE,1125,35
4761,4341,US,mobile,2021-01-12,2021-01-12,44,25,15,4,TRUE,609,96
4762,7757,US,mobile,2021-01-12,2021-01-12,44,24,15,5,TRUE,145,81
4763,8015,IN,desktop,2020-12-22,2020-12-22,44,24,18,2,TRUE,1082,20
4764,8002,US,mobile,2020-12-05,2020-12-05,44,34,8,2,TRUE,531,73
4765,25578,GB,desktop,2021-01-07,2021-01-08,44,36,6,2,TRUE,766,32
4766,7643,CA,desktop,2021-01-08,2021-01-08,44,24,18,2,TRUE,737,19
4767,18514,GB,mobile,2020-12-08,2020-12-08,44,24,16,4,TRUE,402,66
4768,16398,DE,mobile,2021-01-22,2021-01-22,44,36,6,2,TRUE,578,40
4769,5866,US,desktop,2021-01-22,2021-01-22,44,24,18,2,TRUE,490,89
4770,16135,US,desktop,2020-12-06,2020-12-06,44,34,8,2,TRUE,575,13
4771,23148,GB,tablet,2020-12-16,2020-12-16,44,36,8,0,FALSE,259,0
4772,5591,IT,desktop,2021-01-21,2021-01-21,44,38,6,0,FALSE,1539,0
4773,2082,US,desktop,2020-12-01,2020-12-01,44,36,8,0,FALSE,642,0
4774,4183,AU,desktop,2020-12-08,2020-12-08,44,24,20,0,FALSE,621,0
4775,24457,US,desktop,2020-12-08,2020-12-08,44,24,20,0,FALSE,1601,0
4776,17468,TR,desktop,2020-12-14,2020-12-14,44,36,8,0,FALSE,1302,0
4777,664,BD,mobile,2020-12-04,2020-12-04,44,36,8,0,FALSE,716,0
4778,15141,CA,desktop,2020-11-17,2020-11-17,44,44,0,0,FALSE,38,0
4779,9084,CO,desktop,2021-01-03,2021-01-03,44,44,0,0,FALSE,285,0
4780,24145,IT,desktop,2020-12-02,2020-12-02,44,44,0,0,FALSE,49,0
4781,18978,US,desktop,2021-01-28,2021-01-28,44,44,0,0,FALSE,1974,0
4782,29884,US,tablet,2021-01-28,2021-01-28,44,44,0,0,FALSE,547,0
4783,1952,US,mobile,2021-01-09,2021-01-09,44,44,0,0,FALSE,227,0
4784,4244,IN,desktop,2021-01-22,2021-01-22,44,44,0,0,FALSE,342,0
4785,4085,IN,tablet,2020-12-23,2020-12-23,44,44,0,0,FALSE,31,0
4786,266271,CA,desktop,2020-12-08,2020-12-08,44,44,0,0,FALSE,64,0
4787,551,US,desktop,2020-12-11,2020-12-11,44,44,0,0,FALSE,77,0
4788,22071,US,desktop,2020-12-09,2020-12-09,43,36,6,1,TRUE,2127,2
4790,4991,CA,desktop,2020-12-11,2020-12-11,43,36,6,1,TRUE,706,14
4791,7333,CA,desktop,2020-11-30,2020-11-30,43,36,6,1,TRUE,598,22
4792,3718,DE,desktop,2020-11-30,2020-11-30,43,36,6,1,TRUE,798,7
4793,11033,ES,desktop,2020-12-28,2020-12-28,43,36,6,1,TRUE,637,30
4794,18778,US,desktop,2021-01-05,2021-01-05,43,36,6,1,TRUE,1384,10
4795,27423,US,desktop,2020-12-18,2020-12-18,43,36,6,1,TRUE,275,48
4796,3385,US,mobile,2021-01-14,2021-01-14,43,36,6,1,TRUE,354,48
4797,10128,ID,desktop,2020-12-08,2020-12-08,43,36,6,1,TRUE,688,18
4798,4771,GB,mobile,2020-12-08,2020-12-08,43,37,4,2,TRUE,568,68
4799,9514,AR,desktop,2021-01-22,2021-01-22,43,21,21,1,TRUE,260,10
4800,11518,US,desktop,2020-11-24,2020-11-24,43,0,35,8,TRUE,750,155
4801,28690,CA,mobile,2020-12-16,2020-12-16,43,36,6,1,TRUE,688,10
4802,4379,BR,desktop,2020-12-03,2020-12-03,43,40,2,1,TRUE,140,48
4803,11566,US,desktop,2020-12-03,2020-12-03,43,28,10,5,TRUE,563,80
4804,75,MX,desktop,2020-12-07,2020-12-07,43,24,14,5,TRUE,1450,157
4805,1178,US,mobile,2020-12-23,2020-12-23,43,31,12,0,FALSE,337,0
4806,7298,TW,desktop,2020-11-29,2020-11-29,43,35,8,0,FALSE,478,0
4807,19918,CZ,desktop,2021-01-25,2021-01-25,43,40,3,0,FALSE,161,0
4808,20550,TW,desktop,2020-12-17,2020-12-17,43,43,0,0,FALSE,82,0
4809,9884,US,desktop,2020-12-17,2020-12-17,43,43,0,0,FALSE,138,0
4810,3969,US,desktop,2021-01-08,2021-01-08,43,43,0,0,FALSE,246,0
4811,27274,AU,mobile,2021-01-21,2021-01-21,43,43,0,0,FALSE,135,0
4812,9838,US,desktop,2020-12-14,2020-12-14,43,43,0,0,FALSE,231,0
4813,10379,AR,desktop,2020-12-14,2020-12-14,43,43,0,0,FALSE,1925,0
4814,7066,CN,desktop,2020-12-01,2020-12-01,43,43,0,0,FALSE,197,0
4815,2914,PK,desktop,2020-11-29,2020-11-29,42,36,4,2,TRUE,309,37
4816,4948,US,desktop,2020-12-15,2020-12-15,42,36,4,2,TRUE,449,20
4817,4092,SI,mobile,2020-12-09,2020-12-09,42,0,36,6,TRUE,928,29
4818,29137,NG,desktop,2020-12-01,2020-12-01,42,36,4,2,TRUE,831,22
4819,3417,US,desktop,2020-12-01,2020-12-01,42,36,4,2,TRUE,275,29
4820,14689,US,mobile,2020-11-26,2020-11-26,42,36,4,2,TRUE,1142,48
4821,4960,US,mobile,2020-12-12,2020-12-12,42,36,4,2,TRUE,390,46
4822,26588,US,desktop,2020-12-11,2020-12-11,42,31,10,1,TRUE,619,32
4823,3669,NL,mobile,2020-11-30,2020-11-30,42,36,4,2,TRUE,1267,30
4824,7275,US,mobile,2020-11-30,2020-11-30,42,21,18,3,TRUE,640,132
4825,24944,DE,desktop,2020-12-10,2020-12-10,42,36,4,2,TRUE,375,68
4826,30833,FR,desktop,2021-01-25,2021-01-25,42,12,27,3,TRUE,358,91
4827,9110,PL,desktop,2021-01-10,2021-01-10,42,24,15,3,TRUE,546,131
4828,9084,CO,desktop,2021-01-09,2021-01-09,42,0,36,6,TRUE,138,46
4829,28901,US,mobile,2020-11-28,2020-11-28,42,36,3,3,TRUE,250,26
4830,14087,US,desktop,2021-01-19,2021-01-19,42,12,27,3,TRUE,975,93
4831,24283,CA,desktop,2020-12-13,2020-12-13,42,36,4,2,TRUE,254,31
4832,10255,JP,desktop,2020-11-17,2020-11-17,42,36,0,6,TRUE,692,125
4833,9553,FR,desktop,2020-11-17,2020-11-17,42,36,0,6,TRUE,345,156
4834,29839,FR,desktop,2020-12-08,2020-12-08,42,36,4,2,TRUE,510,103
4835,29853,IN,mobile,2020-12-08,2020-12-08,42,36,4,2,TRUE,162,64
4836,562,MY,mobile,2020-12-08,2020-12-08,42,24,16,2,TRUE,1919,43
4837,24212,US,desktop,2020-12-17,2020-12-17,42,28,12,2,TRUE,1069,38
4838,30970,IL,desktop,2020-12-04,2020-12-04,42,36,4,2,TRUE,458,44
4839,3455,US,desktop,2020-12-16,2020-12-16,42,22,16,4,TRUE,366,66
4840,15537,US,desktop,2020-11-25,2020-11-25,42,0,36,6,TRUE,928,75
4841,28026,US,desktop,2020-12-07,2020-12-07,42,0,36,6,TRUE,138,74
4842,21692,SG,desktop,2020-11-27,2020-11-27,42,36,4,2,TRUE,1585,22
4843,18028,ES,desktop,2020-11-27,2020-11-27,42,36,3,3,TRUE,731,57
4844,8140,SG,mobile,2020-11-27,2020-11-27,42,36,3,3,TRUE,193,58
4845,21871,US,mobile,2021-01-16,2021-01-16,42,36,6,0,FALSE,137,0
4846,23245,US,mobile,2021-01-16,2021-01-16,42,36,6,0,FALSE,72,0
4847,21046,US,desktop,2021-01-06,2021-01-06,42,36,6,0,FALSE,480,0
4848,28291,TR,desktop,2021-01-06,2021-01-06,42,24,18,0,FALSE,879,0
4849,14350,CN,desktop,2020-12-18,2020-12-18,42,36,6,0,FALSE,485,0
4850,18788,DZ,desktop,2021-01-05,2021-01-05,42,36,6,0,FALSE,87,0
4851,26900,BE,mobile,2021-01-13,2021-01-13,42,24,18,0,FALSE,259,0
4852,14290,US,desktop,2020-12-16,2020-12-16,42,36,6,0,FALSE,108,0
4853,10272,US,mobile,2021-01-07,2021-01-07,42,36,6,0,FALSE,872,0
4854,21032,US,desktop,2021-01-07,2021-01-07,42,36,6,0,FALSE,1574,0
4855,31936,IN,mobile,2021-01-07,2021-01-07,42,36,6,0,FALSE,333,0
4856,21222,IN,desktop,2021-01-19,2021-01-19,42,36,6,0,FALSE,732,0
4857,20712,US,mobile,2020-12-24,2020-12-24,42,36,6,0,FALSE,759,0
4858,23984,US,desktop,2021-01-03,2021-01-03,42,24,18,0,FALSE,572,0
4859,14942,CH,desktop,2020-12-01,2020-12-01,42,36,6,0,FALSE,1075,0
4860,25106,US,desktop,2020-12-01,2020-12-01,42,36,6,0,FALSE,122,0
4861,7087,SG,desktop,2020-12-01,2020-12-01,42,36,6,0,FALSE,648,0
4862,14736,US,desktop,2020-12-10,2020-12-10,42,36,6,0,FALSE,160,0
4863,3296,US,mobile,2020-12-10,2020-12-10,42,36,6,0,FALSE,224,0
4864,23038,US,mobile,2020-12-29,2020-12-29,42,36,6,0,FALSE,1143,0
4865,23061,PL,mobile,2020-12-29,2020-12-29,42,33,9,0,FALSE,165,0
4866,17105,IN,mobile,2021-01-01,2021-01-01,42,24,18,0,FALSE,366,0
4867,3522,GB,desktop,2021-01-12,2021-01-12,42,33,9,0,FALSE,247,0
4868,20861,US,desktop,2021-01-17,2021-01-17,42,36,6,0,FALSE,1198,0
4869,24492,US,mobile,2021-01-17,2021-01-17,42,24,18,0,FALSE,207,0
4870,7452,US,mobile,2021-01-04,2021-01-04,42,36,6,0,FALSE,588,0
4871,12438,KR,mobile,2020-12-15,2020-12-15,42,36,6,0,FALSE,36,0
4872,22040,CA,mobile,2020-12-09,2020-12-09,42,36,6,0,FALSE,533,0
4873,2560,AU,desktop,2020-12-08,2020-12-08,42,36,6,0,FALSE,283,0
4874,6495,US,mobile,2020-12-08,2020-12-08,42,36,6,0,FALSE,2752,0
4875,24451,ES,mobile,2020-12-08,2020-12-08,42,36,6,0,FALSE,526,0
4876,22045,IN,mobile,2020-12-08,2020-12-08,42,32,10,0,FALSE,318,0
4877,31178,CA,desktop,2021-01-23,2021-01-23,42,36,6,0,FALSE,668,0
4878,31123,US,desktop,2021-01-23,2021-01-23,42,36,6,0,FALSE,1154,0
4879,19889,IN,desktop,2021-01-23,2021-01-23,42,36,6,0,FALSE,132,0
4880,3750,PE,mobile,2020-11-30,2020-11-30,42,24,18,0,FALSE,326,0
4881,28907,IN,desktop,2020-11-30,2020-11-30,42,36,6,0,FALSE,193,0
4882,21702,GB,desktop,2020-11-30,2020-11-30,42,24,18,0,FALSE,749,0
4883,7416,US,desktop,2020-12-28,2020-12-28,42,36,6,0,FALSE,101,0
4884,24732,US,desktop,2020-12-14,2020-12-14,42,36,6,0,FALSE,127,0
4885,20089,IN,desktop,2020-12-04,2020-12-04,42,36,6,0,FALSE,634,0
4886,23543,DK,mobile,2021-01-25,2021-01-25,42,24,18,0,FALSE,300,0
4887,30805,CA,desktop,2021-01-25,2021-01-25,42,36,6,0,FALSE,312,0
4888,30775,US,desktop,2020-12-19,2020-12-19,42,36,6,0,FALSE,249,0
4889,20028,US,desktop,2020-12-19,2020-12-19,42,36,6,0,FALSE,1729,0
4890,31444,US,mobile,2020-12-02,2020-12-02,42,36,6,0,FALSE,205,0
4891,10969,US,mobile,2020-11-30,2020-11-30,42,42,0,0,FALSE,1157,0
4892,12618,SG,mobile,2021-01-31,2021-01-31,42,42,0,0,FALSE,493,0
4893,12258,AT,mobile,2020-11-19,2020-11-19,42,42,0,0,FALSE,174,0
4894,29868,IN,desktop,2021-01-22,2021-01-22,42,42,0,0,FALSE,1688,0
4895,20906,US,desktop,2020-11-29,2020-11-29,42,42,0,0,FALSE,47,0
4896,21770,US,mobile,2020-12-29,2020-12-29,42,42,0,0,FALSE,226,0
4897,1711,US,mobile,2020-11-28,2020-11-28,42,42,0,0,FALSE,37,0
4898,29054,US,mobile,2020-12-01,2020-12-01,42,42,0,0,FALSE,68,0
4899,5204,CA,desktop,2020-12-15,2020-12-15,42,42,0,0,FALSE,111,0
4900,19562,CN,desktop,2020-12-15,2020-12-15,42,42,0,0,FALSE,764,0
4901,6498,US,desktop,2021-01-17,2021-01-17,41,33,6,2,TRUE,326,5
4902,7392,SA,desktop,2020-11-30,2020-11-30,41,36,4,1,TRUE,583,79
4903,3679,IN,mobile,2020-11-30,2020-11-30,41,24,14,3,TRUE,242,40
4904,28528,IN,mobile,2020-12-10,2020-12-10,41,36,4,1,TRUE,349,71
4905,16090,US,mobile,2020-12-25,2020-12-25,41,20,18,3,TRUE,292,17
4906,21412,CL,desktop,2021-01-14,2021-01-14,41,30,9,2,TRUE,310,53
4907,5380,US,mobile,2020-12-08,2020-12-08,41,36,4,1,TRUE,465,14
4908,26990,CA,mobile,2020-12-06,2020-12-06,41,36,4,1,TRUE,957,12
4909,5369,CN,desktop,2020-12-06,2020-12-06,41,31,8,2,TRUE,351,68
4910,23688,US,mobile,2020-12-17,2020-12-17,41,0,34,7,TRUE,2520,252
4911,29598,CA,mobile,2020-12-04,2020-12-04,41,31,8,2,TRUE,490,15
4912,8852,US,mobile,2020-12-16,2020-12-16,41,24,14,3,TRUE,5276,90
4913,30486,IN,mobile,2020-12-16,2020-12-16,41,36,4,1,TRUE,281,10
4914,25952,US,mobile,2020-12-03,2020-12-03,41,36,4,1,TRUE,528,7
4915,3751,CA,mobile,2020-12-03,2020-12-03,41,36,4,1,TRUE,219,24
4916,31656,US,mobile,2020-12-07,2020-12-07,41,24,12,5,TRUE,871,120
4917,29727,IN,mobile,2020-12-07,2020-12-07,41,32,6,3,TRUE,406,23
4918,1561,US,desktop,2020-12-15,2020-12-15,41,37,4,0,FALSE,8303,0
4919,1555,US,mobile,2021-01-20,2021-01-20,41,38,3,0,FALSE,311,0
4920,14459,US,desktop,2021-01-20,2021-01-20,41,14,27,0,FALSE,477,0
4921,27480,IT,desktop,2021-01-22,2021-01-22,41,17,24,0,FALSE,591,0
4922,9226,US,desktop,2021-01-25,2021-01-25,41,32,9,0,FALSE,141,0
4923,23988,JP,mobile,2021-01-03,2021-01-03,41,41,0,0,FALSE,314,0
4924,22609,US,desktop,2021-01-27,2021-01-27,41,41,0,0,FALSE,1107,0
4925,28600,IN,desktop,2020-12-23,2020-12-23,41,41,0,0,FALSE,272,0
4926,27252,IE,tablet,2021-01-21,2021-01-21,41,41,0,0,FALSE,153,0
4927,8439,US,desktop,2020-12-10,2020-12-10,41,41,0,0,FALSE,985,0
4928,3629,RO,desktop,2020-11-29,2020-11-29,40,28,8,4,TRUE,791,110
4929,29257,US,mobile,2021-01-26,2021-01-26,40,12,24,4,TRUE,1271,56
4930,27085,US,mobile,2021-01-11,2021-01-11,40,24,15,1,TRUE,1080,48
4931,21880,US,mobile,2020-11-26,2020-11-26,40,36,2,2,TRUE,429,36
4932,14711,US,desktop,2020-11-26,2020-11-26,40,36,2,2,TRUE,638,25
4933,11155,US,mobile,2020-11-26,2020-11-26,40,0,32,8,TRUE,3537,66
4934,29656,US,desktop,2021-01-20,2021-01-20,40,0,36,4,TRUE,289,38
4935,6925,US,desktop,2020-12-10,2020-12-10,40,25,12,3,TRUE,410,151
4936,23737,CA,mobile,2020-12-25,2020-12-25,40,36,3,1,TRUE,330,9
4937,1957,US,desktop,2021-01-25,2021-01-25,40,24,12,4,TRUE,325,89
4938,5297,US,mobile,2021-01-10,2021-01-10,40,24,12,4,TRUE,3653,79
4939,13143,US,desktop,2021-01-23,2021-01-23,40,24,15,1,TRUE,3179,14
4940,31063,US,tablet,2021-01-23,2021-01-23,40,12,21,7,TRUE,972,118
4941,18355,US,desktop,2021-01-07,2021-01-07,40,12,21,7,TRUE,843,79
4942,3513,AT,desktop,2021-01-12,2021-01-12,40,36,3,1,TRUE,1657,55
4943,3516,US,desktop,2021-01-12,2021-01-12,40,36,3,1,TRUE,520,55
4944,14212,US,mobile,2020-12-23,2020-12-23,40,12,24,4,TRUE,896,78
4945,22792,US,desktop,2020-12-22,2020-12-22,40,24,15,1,TRUE,430,61
4946,18216,US,desktop,2020-11-28,2020-11-28,40,36,2,2,TRUE,348,48
4947,28745,US,desktop,2020-12-18,2020-12-18,40,36,3,1,TRUE,257,41
4948,29364,US,mobile,2020-12-18,2020-12-18,40,0,36,4,TRUE,397,202
4949,17140,VN,desktop,2021-01-19,2021-01-19,40,36,3,1,TRUE,346,48
4950,32150,TW,mobile,2021-01-19,2021-01-19,40,36,3,1,TRUE,214,44
4951,8898,US,mobile,2020-12-21,2020-12-21,40,36,3,1,TRUE,473,44
4952,12100,US,mobile,2020-11-25,2020-11-25,40,0,26,14,TRUE,685,236
4953,23997,US,desktop,2020-11-27,2020-11-27,40,36,2,2,TRUE,231,34
4954,31466,US,mobile,2020-12-17,2020-12-18,40,36,4,0,FALSE,4484,0
4955,27861,US,mobile,2020-12-16,2020-12-16,40,36,4,0,FALSE,92,0
4957,29059,US,mobile,2020-11-26,2020-11-26,40,36,4,0,FALSE,198,0
4958,3911,IL,desktop,2020-11-26,2020-11-26,40,36,4,0,FALSE,295,0
4959,11143,US,desktop,2020-11-26,2020-11-26,40,36,4,0,FALSE,301,0
4960,30968,GB,desktop,2020-12-01,2020-12-01,40,36,4,0,FALSE,998,0
4961,15518,US,mobile,2020-12-10,2020-12-10,40,36,4,0,FALSE,143,0
4962,26527,CA,desktop,2020-12-11,2020-12-11,40,36,4,0,FALSE,61,0
4963,8555,US,mobile,2020-12-11,2020-12-11,40,36,4,0,FALSE,275,0
4964,21044,US,mobile,2021-01-15,2021-01-15,40,28,12,0,FALSE,340,0
4965,4132,US,mobile,2020-12-09,2020-12-09,40,36,4,0,FALSE,1828,0
4966,15005,CN,mobile,2020-12-09,2020-12-09,40,36,4,0,FALSE,138,0
4967,29400,CA,desktop,2020-12-09,2020-12-09,40,36,4,0,FALSE,115,0
4968,12525,AU,desktop,2020-12-06,2020-12-06,40,36,4,0,FALSE,154,0
4969,8215,US,desktop,2020-12-06,2020-12-06,40,36,4,0,FALSE,3667,0
4970,20806,US,mobile,2020-12-08,2020-12-08,40,36,4,0,FALSE,183,0
4971,18795,GB,desktop,2020-12-12,2020-12-12,40,36,4,0,FALSE,313,0
4972,3747,CH,desktop,2020-11-30,2020-11-30,40,36,4,0,FALSE,65,0
4973,25938,IN,desktop,2020-12-03,2020-12-03,40,36,4,0,FALSE,338,0
4974,25353,IN,desktop,2020-12-03,2020-12-03,40,24,16,0,FALSE,645,0
4975,25383,US,desktop,2020-12-14,2020-12-14,40,36,4,0,FALSE,30,0
4976,22490,FR,desktop,2020-12-04,2020-12-04,40,36,4,0,FALSE,429,0
4977,18105,CA,mobile,2020-11-25,2020-11-25,40,34,6,0,FALSE,382,0
4978,752,RO,desktop,2020-12-17,2020-12-17,40,24,16,0,FALSE,249,0
